,Date,Close,Pre_Day_Cls,Dif_Btw_Day,Per_Change,Volume
1005,5/18/2016,117.65,117.35,0.3,0.26,21642300
1006,5/19/2016,116.81,117.65,-0.84,-0.71,20544100
1007,5/20/2016,117.35,116.81,0.54,0.46,18944800
1008,5/23/2016,115.97,117.35,-1.38,-1.18,20441000
1009,5/24/2016,117.7,115.97,1.73,1.49,20183600
1010,5/25/2016,117.89,117.7,0.19,0.16,20019800
1011,5/26/2016,119.47,117.89,1.58,1.34,18481300
1012,5/27/2016,119.38,119.47,-0.09,-0.08,13493600
1013,5/31/2016,118.81,119.38,-0.57,-0.48,23547600
1014,6/1/2016,118.78,118.81,-0.03,-0.03,15029500
1015,6/2/2016,118.93,118.78,0.15,0.13,13228300
1016,6/3/2016,118.47,118.93,-0.46,-0.39,14135100
1017,6/6/2016,118.79,118.47,0.32,0.27,12744700
1018,6/7/2016,117.76,118.79,-1.03,-0.87,17103000
1019,6/8/2016,118.39,117.76,0.63,0.53,14505600
1020,6/9/2016,118.56,118.39,0.17,0.14,13859200
1021,6/10/2016,116.62,118.56,-1.94,-1.64,18510800
1022,6/13/2016,113.95,116.62,-2.67,-2.29,31718200
1023,6/14/2016,114.94,113.95,0.99,0.87,17618500
1024,6/15/2016,114.6,114.94,-0.34,-0.3,19819400
1025,6/16/2016,114.39,114.6,-0.21,-0.18,19236300
1026,6/17/2016,113.02,114.39,-1.37,-1.2,24644300
1027,6/20/2016,113.37,113.02,0.35,0.31,20785400
1028,6/21/2016,114.38,113.37,1.01,0.89,19166300
1029,6/22/2016,113.91,114.38,-0.47,-0.41,14846300
1030,6/23/2016,115.08,113.91,1.17,1.03,16176900
1031,6/24/2016,112.08,115.08,-3,-2.61,40643100
1032,6/27/2016,108.97,112.08,-3.11,-2.77,36130400
1033,6/28/2016,112.7,108.97,3.73,3.42,26813800
1034,6/29/2016,114.16,112.7,1.46,1.3,20968300
1035,6/30/2016,114.28,114.16,0.12,0.11,23192700
1036,7/1/2016,114.19,114.28,-0.09,-0.08,14980000
1037,7/5/2016,114.2,114.19,0.01,0.01,14207000
1038,7/6/2016,116.7,114.2,2.5,2.19,24337600
1039,7/7/2016,115.85,116.7,-0.85,-0.73,16630200
1040,7/8/2016,117.24,115.85,1.39,1.2,18142600
1041,7/11/2016,117.87,117.24,0.63,0.54,17711600
1042,7/12/2016,117.93,117.87,0.06,0.05,15217700
1043,7/13/2016,116.78,117.93,-1.15,-0.98,16207700
1044,7/14/2016,117.29,116.78,0.51,0.44,14579700
1045,7/15/2016,116.86,117.29,-0.43,-0.37,16646000
1046,7/18/2016,119.37,116.86,2.51,2.15,20868400
1047,7/19/2016,120.61,119.37,1.24,1.04,21541300
1048,7/20/2016,121.92,120.61,1.31,1.09,20046500
1049,7/21/2016,120.61,121.92,-1.31,-1.07,17801700
1050,7/22/2016,121,120.61,0.39,0.32,18422400
1051,7/25/2016,121.63,121,0.63,0.52,18487400
1052,7/26/2016,121.22,121.63,-0.41,-0.34,17612000
1053,7/27/2016,123.34,121.22,2.12,1.75,52654200
1054,7/28/2016,125,123.34,1.66,1.35,78955800
1055,7/29/2016,123.94,125,-1.06,-0.85,35058800
1056,8/1/2016,124.31,123.94,0.37,0.3,25006900
1057,8/2/2016,123.09,124.31,-1.22,-0.98,23968400
1058,8/3/2016,122.51,123.09,-0.58,-0.47,18525300
1059,8/4/2016,124.36,122.51,1.85,1.51,21066000
1060,8/5/2016,125.15,124.36,0.79,0.64,20184000
1061,8/8/2016,125.26,125.15,0.11,0.09,15233900
1062,8/9/2016,125.06,125.26,-0.2,-0.16,19621000
1063,8/10/2016,124.88,125.06,-0.18,-0.14,10670100
1064,8/11/2016,124.9,124.88,0.02,0.02,11729500
1065,8/12/2016,124.88,124.9,-0.02,-0.02,12159000
1066,8/15/2016,123.9,124.88,-0.98,-0.78,19295100
1067,8/16/2016,123.3,123.9,-0.6,-0.48,14222400
1068,8/17/2016,124.37,123.3,1.07,0.87,13794200
1069,8/18/2016,123.91,124.37,-0.46,-0.37,12400800
1070,8/19/2016,123.56,123.91,-0.35,-0.28,11688300
1071,8/22/2016,124.15,123.56,0.59,0.48,14386400
1072,8/23/2016,124.37,124.15,0.22,0.18,13309500
1073,8/24/2016,123.48,124.37,-0.89,-0.72,12243700
1074,8/25/2016,123.89,123.48,0.41,0.33,10730800
1075,8/26/2016,124.96,123.89,1.07,0.86,17504800
1076,8/29/2016,126.54,124.96,1.58,1.26,15925900
1077,8/30/2016,125.84,126.54,-0.7,-0.55,17804300
1078,8/31/2016,126.12,125.84,0.28,0.22,14200600
1079,9/1/2016,126.17,126.12,0.05,0.04,13536100
1080,9/2/2016,126.51,126.17,0.34,0.27,12118800
1081,9/6/2016,129.73,126.51,3.22,2.55,26278400
1082,9/7/2016,131.05,129.73,1.32,1.02,27990800
1083,9/8/2016,130.27,131.05,-0.78,-0.6,15676600
1084,9/9/2016,127.1,130.27,-3.17,-2.43,27100700
1085,9/12/2016,128.69,127.1,1.59,1.25,21252800
1086,9/13/2016,127.21,128.69,-1.48,-1.15,18016200
1087,9/14/2016,127.77,127.21,0.56,0.44,15691100
1088,9/15/2016,128.35,127.77,0.58,0.45,15077200
1089,9/16/2016,129.07,128.35,0.72,0.56,24119200
1090,9/19/2016,128.65,129.07,-0.42,-0.33,14958800
1091,9/20/2016,128.64,128.65,-0.01,-0.01,11083800
1092,9/21/2016,129.94,128.64,1.3,1.01,14068300
1093,9/22/2016,130.08,129.94,0.14,0.11,15538300
1094,9/23/2016,127.96,130.08,-2.12,-1.63,28326300
1095,9/26/2016,127.31,127.96,-0.65,-0.51,15064900
1096,9/27/2016,128.69,127.31,1.38,1.08,15637100
1097,9/28/2016,129.23,128.69,0.54,0.42,12047600
1098,9/29/2016,128.09,129.23,-1.14,-0.88,14532200
1099,9/30/2016,128.27,128.09,0.18,0.14,18402900
1100,10/3/2016,128.77,128.27,0.5,0.39,13156900
1101,10/4/2016,128.19,128.77,-0.58,-0.45,14307500
1102,10/5/2016,128.47,128.19,0.28,0.22,12386800
1103,10/6/2016,128.74,128.47,0.27,0.21,11682700
1104,10/7/2016,128.99,128.74,0.25,0.19,12804400
1105,10/10/2016,130.24,128.99,1.25,0.97,15138700
1106,10/11/2016,128.88,130.24,-1.36,-1.04,17537900
1107,10/12/2016,129.05,128.88,0.17,0.13,11073000
1108,10/13/2016,127.82,129.05,-1.23,-0.95,17139300
1109,10/14/2016,127.88,127.82,0.06,0.05,13345300
1110,10/17/2016,127.54,127.88,-0.34,-0.27,11351700
1111,10/18/2016,128.57,127.54,1.03,0.81,13504000
1112,10/19/2016,130.11,128.57,1.54,1.2,16752300
1113,10/20/2016,130,130.11,-0.11,-0.08,13167500
1114,10/21/2016,132.07,130,2.07,1.59,19088800
1115,10/24/2016,133.28,132.07,1.21,0.92,17470200
1116,10/25/2016,132.29,133.28,-0.99,-0.74,13336800
1117,10/26/2016,131.04,132.29,-1.25,-0.94,13084700
1118,10/27/2016,129.69,131.04,-1.35,-1.03,16741400
1119,10/28/2016,131.29,129.69,1.6,1.23,24545500
1120,10/31/2016,130.99,131.29,-0.3,-0.23,15669000
1121,11/1/2016,129.5,130.99,-1.49,-1.14,22077800
1122,11/2/2016,127.17,129.5,-2.33,-1.8,39640900
1123,11/3/2016,120,127.17,-7.17,-5.64,63766300
1124,11/4/2016,120.75,120,0.75,0.62,30545500
1125,11/7/2016,122.15,120.75,1.4,1.16,23008900
1126,11/8/2016,124.22,122.15,2.07,1.69,19460800
1127,11/9/2016,123.18,124.22,-1.04,-0.84,31916000
1128,11/10/2016,120.8,123.18,-2.38,-1.93,67846700
1129,11/11/2016,119.02,120.8,-1.78,-1.47,32840100
1130,11/14/2016,115.08,119.02,-3.94,-3.31,51377000
1131,11/15/2016,117.2,115.08,2.12,1.84,34681400
1132,11/16/2016,116.34,117.2,-0.86,-0.73,32397900
1133,11/17/2016,117.79,116.34,1.45,1.25,18597800
1134,11/18/2016,117.02,117.79,-0.77,-0.65,22879300
1135,11/21/2016,121.77,117.02,4.75,4.06,35415400
1136,11/22/2016,121.47,121.77,-0.3,-0.25,26089200
1137,11/23/2016,120.84,121.47,-0.63,-0.52,15672100
1138,11/25/2016,120.38,120.84,-0.46,-0.38,8658600
1139,11/28/2016,120.41,120.38,0.03,0.02,18101300
1140,11/29/2016,120.87,120.41,0.46,0.38,18891000
1141,11/30/2016,118.42,120.87,-2.45,-2.03,30188900
1142,12/1/2016,115.1,118.42,-3.32,-2.8,43277000
1143,12/2/2016,115.4,115.1,0.3,0.26,25070400
1144,12/5/2016,117.43,115.4,2.03,1.76,20201500
1145,12/6/2016,117.31,117.43,-0.12,-0.1,19131200
1146,12/7/2016,117.95,117.31,0.64,0.55,21913700
1147,12/8/2016,118.91,117.95,0.96,0.81,22442800
1148,12/9/2016,119.68,118.91,0.77,0.65,17464700
1149,12/12/2016,117.77,119.68,-1.91,-1.6,17805500
1150,12/13/2016,120.31,117.77,2.54,2.16,29768000
1151,12/14/2016,120.21,120.31,-0.1,-0.08,25913100
1152,12/15/2016,120.57,120.21,0.36,0.3,20139600
1153,12/16/2016,119.87,120.57,-0.7,-0.58,25324300
1154,12/19/2016,119.24,119.87,-0.63,-0.53,15918100
1155,12/20/2016,119.09,119.24,-0.15,-0.13,13684400
1156,12/21/2016,119.04,119.09,-0.05,-0.04,10767600
1157,12/22/2016,117.4,119.04,-1.64,-1.38,16258600
1158,12/23/2016,117.27,117.4,-0.13,-0.11,10890000
1159,12/27/2016,118.01,117.27,0.74,0.63,12051500
1160,12/28/2016,116.92,118.01,-1.09,-0.92,12087400
1161,12/29/2016,116.35,116.92,-0.57,-0.49,9934900
1162,12/30/2016,115.05,116.35,-1.3,-1.12,18684100
1163,1/3/2017,116.86,115.05,1.81,1.57,20663900
1164,1/4/2017,118.69,116.86,1.83,1.57,19630900
1165,1/5/2017,120.67,118.69,1.98,1.67,19492200
1166,1/6/2017,123.41,120.67,2.74,2.27,28545300
1167,1/9/2017,124.9,123.41,1.49,1.21,22880400
1168,1/10/2017,124.35,124.9,-0.55,-0.44,17324600
1169,1/11/2017,126.09,124.35,1.74,1.4,18356500
1170,1/12/2017,126.62,126.09,0.53,0.42,18653900
1171,1/13/2017,128.34,126.62,1.72,1.36,24884300
1172,1/17/2017,127.87,128.34,-0.47,-0.37,15294500
1173,1/18/2017,127.92,127.87,0.05,0.04,13145900
1174,1/19/2017,127.55,127.92,-0.37,-0.29,12195500
1175,1/20/2017,127.04,127.55,-0.51,-0.4,19097200
1176,1/23/2017,128.93,127.04,1.89,1.49,16593600
1177,1/24/2017,129.37,128.93,0.44,0.34,15162700
1178,1/25/2017,131.48,129.37,2.11,1.63,18731300
1179,1/26/2017,132.78,131.48,1.3,0.99,20020100
1180,1/27/2017,132.18,132.78,-0.6,-0.45,19539500
1181,1/30/2017,130.98,132.18,-1.2,-0.91,18956100
1182,1/31/2017,130.32,130.98,-0.66,-0.5,19790500
1183,2/1/2017,133.23,130.32,2.91,2.23,50139800
1184,2/2/2017,130.84,133.23,-2.39,-1.79,54366400
1185,2/3/2017,130.98,130.84,0.14,0.11,24804900
1186,2/6/2017,132.06,130.98,1.08,0.82,17058500
1187,2/7/2017,131.84,132.06,-0.22,-0.17,14596400
1188,2/8/2017,134.2,131.84,2.36,1.79,22390600
1189,2/9/2017,134.14,134.2,-0.06,-0.04,16470600
1190,2/10/2017,134.19,134.14,0.05,0.04,15061900
1191,2/13/2017,134.05,134.19,-0.14,-0.1,13526200
1192,2/14/2017,133.85,134.05,-0.2,-0.15,14364900
1193,2/15/2017,133.44,133.85,-0.41,-0.31,13226500
1194,2/16/2017,133.84,133.44,0.4,0.3,12831100
1195,2/17/2017,133.53,133.84,-0.31,-0.23,12276500
1196,2/21/2017,133.72,133.53,0.19,0.14,14759100
1197,2/22/2017,136.12,133.72,2.4,1.79,27360100
1198,2/23/2017,135.36,136.12,-0.76,-0.56,18422500
1199,2/24/2017,135.44,135.36,0.08,0.06,12625700
1200,2/27/2017,136.41,135.44,0.97,0.72,14306700
1201,2/28/2017,135.54,136.41,-0.87,-0.64,16112100
1202,3/1/2017,137.42,135.54,1.88,1.39,16257000
1203,3/2/2017,136.76,137.42,-0.66,-0.48,12294800
1204,3/3/2017,137.17,136.76,0.41,0.3,11160600
1205,3/6/2017,137.42,137.17,0.25,0.18,12748200
1206,3/7/2017,137.3,137.42,-0.12,-0.09,13527100
1207,3/8/2017,137.72,137.3,0.42,0.31,10184500
1208,3/9/2017,138.24,137.72,0.52,0.38,15535300
1209,3/10/2017,138.79,138.24,0.55,0.4,16314100
1210,3/13/2017,139.6,138.79,0.81,0.58,10955500
1211,3/14/2017,139.32,139.6,-0.28,-0.2,12944000
1212,3/15/2017,139.72,139.32,0.4,0.29,19344800
1213,3/16/2017,139.99,139.72,0.27,0.19,13612900
1214,3/17/2017,139.84,139.99,-0.15,-0.11,20592800
1215,3/20/2017,139.94,139.84,0.1,0.07,12099500
1216,3/21/2017,138.51,139.94,-1.43,-1.02,29894800
1217,3/22/2017,139.59,138.51,1.08,0.78,17055400
1218,3/23/2017,139.53,139.59,-0.06,-0.04,13022800
1219,3/24/2017,140.34,139.53,0.81,0.58,16664700
1220,3/27/2017,140.32,140.34,-0.02,-0.01,12800500
1221,3/28/2017,141.76,140.32,1.44,1.03,14679400
1222,3/29/2017,142.65,141.76,0.89,0.63,16527600
1223,3/30/2017,142.41,142.65,-0.24,-0.17,12404000
1224,3/31/2017,142.05,142.41,-0.36,-0.25,11478300
1225,4/3/2017,142.28,142.05,0.23,0.16,13564000
1226,4/4/2017,141.73,142.28,-0.55,-0.39,12948600
1227,4/5/2017,141.85,141.73,0.12,0.08,17158100
1228,4/6/2017,141.17,141.85,-0.68,-0.48,15103400
1229,4/7/2017,140.78,141.17,-0.39,-0.28,11818300
1230,4/10/2017,141.04,140.78,0.26,0.18,9039400
1231,4/11/2017,139.92,141.04,-1.12,-0.79,16638100
1232,4/12/2017,139.58,139.92,-0.34,-0.24,11612500
1233,4/13/2017,139.39,139.58,-0.19,-0.14,10965600
1234,4/17/2017,141.42,139.39,2.03,1.46,11519700
1235,4/18/2017,140.96,141.42,-0.46,-0.33,14807500
1236,4/19/2017,142.27,140.96,1.31,0.93,15563900
1237,4/20/2017,143.8,142.27,1.53,1.08,15968200
1238,4/21/2017,143.68,143.8,-0.12,-0.08,12382000
1239,4/24/2017,145.47,143.68,1.79,1.25,14407200
1240,4/25/2017,146.49,145.47,1.02,0.7,17767500
1241,4/26/2017,146.56,146.49,0.07,0.05,12395000
